date,open,high,low,close,adj_close,volume,symbol,name,region,currency,source
2021-02-17,30366.820312,30398.199219,30191.009766,30292.189453,30292.189453,74800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-02-18,30311.980469,30560.490234,30140.009766,30236.089844,30236.089844,77900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-02-19,29970.589844,30169.589844,29847.330078,30017.919922,30017.919922,63700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-02-22,30281.779297,30458.130859,30089.179688,30156.029297,30156.029297,62800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-02-24,30020.109375,30089.589844,29671.699219,29671.699219,29671.699219,79300000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-02-25,30077.269531,30213.279297,30044.429688,30168.269531,30168.269531,70100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-02-26,29753.730469,29760.310547,28966.009766,28966.009766,28966.009766,92900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-01,29419.449219,29686.390625,29396.039062,29663.5,29663.5,62700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-02,29939.75,29996.390625,29314.820312,29408.169922,29408.169922,70100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-03,29482.119141,29604.369141,29336.599609,29559.099609,29559.099609,68800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-04,29198.419922,29277.189453,28711.039062,28930.109375,28930.109375,75200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-05,28725.480469,28867.830078,28308.570312,28864.320312,28864.320312,85800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-08,29208.189453,29255.900391,28644.259766,28743.25,28743.25,92400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-09,28748.869141,29053.560547,28609.210938,29027.939453,29027.939453,96700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-10,29118.279297,29233.470703,28960.089844,29036.560547,29036.560547,83000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-11,29033.919922,29255.419922,28995.330078,29211.640625,29211.640625,78500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-12,29287.740234,29744.320312,29210.400391,29717.830078,29717.830078,96600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-15,29804.5,29884.730469,29670.310547,29766.970703,29766.970703,94100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-16,29770.390625,30026.400391,29755.470703,29921.089844,29921.089844,83800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-17,29836.830078,29984.970703,29825.160156,29914.330078,29914.330078,74600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-18,30148.480469,30485.0,30041.5,30216.75,30216.75,95400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-19,29904.570312,30049.769531,29621.220703,29792.050781,29792.050781,128500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-22,29444.099609,29472.980469,29107.630859,29174.150391,29174.150391,78800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-23,29381.490234,29496.830078,28995.919922,28995.919922,28995.919922,79200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-24,28765.550781,28867.669922,28379.060547,28405.519531,28405.519531,96000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-25,28457.330078,28821.830078,28414.919922,28729.880859,28729.880859,72800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-26,29068.519531,29240.740234,28953.220703,29176.699219,29176.699219,73700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-29,29478.119141,29578.369141,29200.880859,29384.519531,29384.519531,107900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-30,29365.039062,29478.199219,29283.890625,29432.699219,29432.699219,79900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-03-31,29278.330078,29348.990234,29165.519531,29178.800781,29178.800781,82000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-01,29441.910156,29585.460938,29318.820312,29388.869141,29388.869141,75600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-02,29704.660156,29869.669922,29694.089844,29854.0,29854.0,57200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-05,30084.609375,30195.0,30024.25,30089.25,30089.25,55400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-06,30208.890625,30208.890625,29665.859375,29696.630859,29696.630859,65500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-07,29743.480469,29867.939453,29523.550781,29730.789062,29730.789062,61500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-08,29675.880859,29744.789062,29516.419922,29708.980469,29708.980469,62600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-09,29865.529297,30064.349609,29768.060547,29768.060547,29768.060547,64900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-12,29874.429688,29876.039062,29538.730469,29538.730469,29538.730469,50200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-13,29605.689453,29897.109375,29573.789062,29751.609375,29751.609375,54900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-14,29718.060547,29722.400391,29567.179688,29620.990234,29620.990234,57200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-15,29573.900391,29787.660156,29558.550781,29642.689453,29642.689453,50600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-16,29789.080078,29789.080078,29621.830078,29683.369141,29683.369141,49100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-19,29688.320312,29808.009766,29530.839844,29685.369141,29685.369141,44700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-20,29355.869141,29361.279297,29014.359375,29100.380859,29100.380859,59900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-21,28660.359375,28778.929688,28419.839844,28508.550781,28508.550781,71000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-22,28880.779297,29192.390625,28800.859375,29188.169922,29188.169922,55100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-23,28939.119141,29035.339844,28770.619141,29020.630859,29020.630859,47500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-26,29095.490234,29241.279297,28896.369141,29126.230469,29126.230469,49200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-27,29174.529297,29187.109375,28990.189453,28991.890625,28991.890625,59400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-28,28935.509766,29139.699219,28875.910156,29053.970703,29053.970703,61400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-04-30,28996.660156,29046.490234,28760.269531,28812.630859,28812.630859,78400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-06,29024.009766,29430.220703,28966.470703,29331.369141,29331.369141,94300000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-07,29330.449219,29449.859375,29237.359375,29357.820312,29357.820312,67500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-10,29376.890625,29685.410156,29346.140625,29518.339844,29518.339844,66300000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-11,29238.560547,29289.119141,28535.359375,28608.589844,28608.589844,73200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-12,28712.099609,28831.029297,27888.589844,28147.509766,28147.509766,90000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-13,27929.009766,27961.960938,27385.029297,27448.009766,27448.009766,80500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-14,27723.699219,28139.960938,27723.699219,28084.470703,28084.470703,73500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-17,28310.460938,28312.779297,27632.529297,27824.830078,27824.830078,63900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-18,27931.570312,28481.169922,27931.570312,28406.839844,28406.839844,74700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-19,28031.220703,28216.650391,27842.980469,28044.449219,28044.449219,68700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-20,27875.5,28176.869141,27821.960938,28098.25,28098.25,56800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-21,28269.609375,28411.560547,28193.029297,28317.830078,28317.830078,58700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-24,28212.320312,28584.179688,28212.320312,28364.609375,28364.609375,54700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-25,28516.990234,28576.970703,28443.740234,28553.980469,28553.980469,54000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-26,28396.619141,28710.830078,28396.619141,28642.189453,28642.189453,64200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-27,28543.320312,28587.210938,28360.560547,28549.009766,28549.009766,138200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-28,28912.539062,29194.109375,28899.660156,29149.410156,29149.410156,80600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-05-31,29019.449219,29147.710938,28791.599609,28860.080078,28860.080078,53800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-01,28998.650391,29075.470703,28611.25,28814.339844,28814.339844,47400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-02,28730.810547,29003.550781,28565.830078,28946.140625,28946.140625,71000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-03,28890.390625,29157.160156,28879.150391,29058.109375,29058.109375,58500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-04,28901.419922,28991.240234,28764.679688,28941.519531,28941.519531,55800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-07,29214.0,29241.199219,28973.050781,29019.240234,29019.240234,51000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-08,29046.029297,29140.679688,28897.640625,28963.560547,28963.560547,50400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-09,28901.560547,28932.029297,28801.830078,28860.800781,28860.800781,50400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-10,28799.740234,29007.529297,28799.740234,28958.560547,28958.560547,53300000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-11,29030.039062,29080.890625,28839.539062,28948.730469,28948.730469,71100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-14,29153.109375,29208.349609,29026.269531,29161.800781,29161.800781,45000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-15,29256.029297,29480.849609,29235.710938,29441.300781,29441.300781,53000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-16,29306.140625,29434.099609,29263.720703,29291.009766,29291.009766,52400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-17,29149.339844,29197.679688,28875.390625,29018.330078,29018.330078,56900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-18,29136.740234,29136.740234,28957.980469,28964.080078,28964.080078,90200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-21,28506.839844,28506.839844,27795.859375,28010.929688,28010.929688,75800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-22,28513.070312,28895.259766,28494.460938,28884.130859,28884.130859,67800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-23,28886.919922,29007.830078,28860.060547,28874.890625,28874.890625,51100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-24,28811.820312,28935.339844,28758.369141,28875.230469,28875.230469,44600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-25,29137.300781,29174.169922,28992.740234,29066.179688,29066.179688,51600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-28,29112.660156,29121.279297,28984.929688,29048.019531,29048.019531,47700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-29,28927.439453,28951.679688,28735.550781,28812.609375,28812.609375,59700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-06-30,28896.310547,28998.990234,28779.759766,28791.529297,28791.529297,54000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-01,28832.410156,28833.169922,28624.800781,28707.039062,28707.039062,45900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-02,28719.240234,28849.320312,28688.630859,28783.279297,28783.279297,47500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-05,28709.570312,28731.070312,28581.080078,28598.189453,28598.189453,38500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-06,28677.949219,28748.230469,28587.609375,28643.210938,28643.210938,41700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-07,28262.400391,28434.990234,28161.75,28366.949219,28366.949219,60300000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-08,28332.630859,28366.759766,28118.029297,28118.029297,28118.029297,62200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-09,27739.419922,28000.019531,27419.400391,27940.419922,27940.419922,82300000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-12,28412.699219,28595.119141,28405.599609,28569.019531,28569.019531,55500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-13,28713.820312,28852.310547,28699.039062,28718.240234,28718.240234,49800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-14,28517.310547,28696.800781,28482.820312,28608.490234,28608.490234,54800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-15,28539.320312,28571.720703,28240.210938,28279.089844,28279.089844,53200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-16,28039.259766,28201.300781,27847.349609,28003.080078,28003.080078,50400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-19,27663.400391,27792.519531,27493.630859,27652.740234,27652.740234,49900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-20,27351.800781,27564.519531,27330.150391,27388.160156,27388.160156,63000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-21,27747.060547,27882.429688,27438.070312,27548.0,27548.0,51400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-26,27990.470703,28036.470703,27786.439453,27833.289062,27833.289062,54500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-27,27911.929688,28036.230469,27862.689453,27970.220703,27970.220703,51700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-28,27674.990234,27809.859375,27466.990234,27581.660156,27581.660156,57100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-29,27722.609375,27798.050781,27663.410156,27782.419922,27782.419922,67800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-07-30,27677.890625,27699.349609,27272.490234,27283.589844,27283.589844,70600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-02,27493.320312,27834.599609,27493.320312,27781.019531,27781.019531,60100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-03,27580.029297,27724.449219,27492.400391,27641.830078,27641.830078,57900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-04,27612.900391,27636.339844,27488.740234,27584.080078,27584.080078,67500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-05,27526.669922,27741.550781,27526.669922,27728.119141,27728.119141,55900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-06,27709.220703,27888.869141,27709.220703,27820.039062,27820.039062,56400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-10,27887.029297,28128.609375,27808.539062,27888.150391,27888.150391,61400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-11,28045.839844,28146.679688,27974.990234,28070.509766,28070.509766,67100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-12,28177.199219,28279.800781,28006.310547,28015.019531,28015.019531,57900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-13,28038.960938,28070.0,27949.330078,27977.150391,27977.150391,55800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-16,27806.109375,27833.210938,27427.380859,27523.189453,27523.189453,57200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-17,27666.939453,27750.390625,27424.470703,27424.470703,27424.470703,49600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-18,27418.080078,27671.570312,27347.769531,27585.910156,27585.910156,50100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-19,27398.580078,27504.800781,27255.580078,27281.169922,27281.169922,65100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-20,27238.449219,27316.789062,26954.810547,27013.25,27013.25,75800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-23,27193.099609,27541.630859,27193.099609,27494.240234,27494.240234,56800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-24,27653.230469,27817.890625,27653.230469,27732.099609,27732.099609,57100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-25,27768.130859,27897.720703,27684.050781,27724.800781,27724.800781,51500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-26,27793.630859,27828.279297,27684.5,27742.289062,27742.289062,48500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-27,27581.240234,27670.660156,27481.230469,27641.140625,27641.140625,49200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-30,27867.599609,27921.550781,27656.630859,27789.289062,27789.289062,58600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-08-31,27690.769531,28158.949219,27602.210938,28089.539062,28089.539062,75900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-01,28179.039062,28457.669922,28179.039062,28451.019531,28451.019531,64800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-02,28522.460938,28626.199219,28412.910156,28543.509766,28543.509766,60100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-03,28626.480469,29149.650391,28607.869141,29128.109375,29128.109375,74900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-06,29501.220703,29705.039062,29469.349609,29659.890625,29659.890625,68300000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-07,29883.919922,30048.230469,29838.429688,29916.140625,29916.140625,75200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-08,29819.550781,30241.869141,29787.130859,30181.210938,30181.210938,82500000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-09,29959.210938,30097.560547,29909.919922,30008.189453,30008.189453,78800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-10,30089.449219,30381.839844,30064.019531,30381.839844,30381.839844,88800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-13,30372.019531,30447.369141,30229.009766,30447.369141,30447.369141,64600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-14,30584.769531,30795.779297,30504.810547,30670.099609,30670.099609,79100000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-15,30464.169922,30573.410156,30347.300781,30511.710938,30511.710938,68600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-16,30606.150391,30622.390625,30202.509766,30323.339844,30323.339844,69900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-17,30387.539062,30541.990234,30358.929688,30500.050781,30500.050781,97900000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-21,30021.25,30051.0,29832.519531,29839.710938,29839.710938,76300000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-22,29744.730469,29868.099609,29573.880859,29639.400391,29639.400391,69000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-24,30141.609375,30276.380859,30110.300781,30248.810547,30248.810547,84600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-27,30277.820312,30414.609375,30197.400391,30240.060547,30240.060547,74600000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-28,30142.380859,30207.630859,30001.990234,30183.960938,30183.960938,89800000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-29,29611.919922,29679.259766,29329.160156,29544.289062,29544.289062,94700000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-09-30,29569.189453,29622.269531,29311.339844,29452.660156,29452.660156,99000000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-10-01,29235.109375,29393.669922,28680.730469,28771.070312,28771.070312,82200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-10-04,29044.470703,29046.060547,28343.580078,28444.890625,28444.890625,76400000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-10-05,28050.390625,28058.669922,27460.289062,27822.119141,27822.119141,88200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
2021-10-06,28033.910156,28209.820312,27293.619141,27528.869141,27528.869141,100200000.0,^N225,Nikkei 225,Japan,JPY,Yahoo Finance chart API
