date,open,high,low,close,adj_close,volume,symbol,name,region,currency,source
2021-01-04,27087.130859,27502.830078,27079.240234,27472.810547,27472.810547,2870400000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-05,27281.339844,27690.210938,27150.380859,27649.859375,27649.859375,3282500000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-06,27613.339844,27756.429688,27389.779297,27692.300781,27692.300781,3079400000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-07,27715.939453,27752.359375,27457.470703,27548.519531,27548.519531,3775100000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-08,27630.029297,27920.769531,27538.199219,27878.220703,27878.220703,5667300000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-11,28003.980469,28176.650391,27794.810547,27908.220703,27908.220703,4366100000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-12,27894.289062,28276.75,27781.419922,28276.75,28276.75,3399600000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-13,28309.320312,28414.539062,28136.640625,28235.599609,28235.599609,3559400000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-14,28408.119141,28510.919922,28280.089844,28496.859375,28496.859375,3205600000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-15,28394.369141,28667.589844,28294.660156,28573.859375,28573.859375,4485400000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-18,28454.589844,28864.25,28390.289062,28862.769531,28862.769531,2956400000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-19,29100.169922,29848.429688,29100.169922,29642.279297,29642.279297,4568200000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-20,29794.410156,29993.470703,29676.539062,29962.470703,29962.470703,3937800000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-21,29951.779297,30135.5,29745.869141,29927.759766,29927.759766,3004900000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-22,29809.230469,29862.890625,29413.519531,29447.849609,29447.849609,3381700000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-25,29677.300781,30191.160156,29673.259766,30159.009766,30159.009766,3066500000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-26,29892.849609,29965.109375,29345.740234,29391.259766,29391.259766,4810700000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-27,29556.580078,29636.630859,29194.369141,29297.529297,29297.529297,3809000000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-28,28914.849609,29191.679688,28467.009766,28550.769531,28550.769531,2993500000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-01-29,28826.179688,28972.060547,28259.730469,28283.710938,28283.710938,3196800000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-01,28457.849609,28982.769531,28382.259766,28892.859375,28892.859375,2464300000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-02,29378.119141,29511.0,29198.859375,29248.699219,29248.699219,2739200000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-03,29305.410156,29312.0,28967.009766,29307.460938,29307.460938,2681400000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-04,29093.539062,29409.0,28775.380859,29113.5,29113.5,3032200000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-05,29305.089844,29495.640625,29184.089844,29288.679688,29288.679688,2675300000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-08,29629.080078,29706.080078,29293.640625,29319.470703,29319.470703,2196700000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-09,29442.5,29527.669922,29263.980469,29476.189453,29476.189453,1851000000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-10,29796.189453,30075.5,29732.230469,30038.720703,30038.720703,1998300000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-11,29995.279297,30184.169922,29828.619141,30173.570312,30173.570312,1192100000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-16,30675.820312,30793.480469,30497.400391,30746.660156,30746.660156,3269700000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-17,30636.369141,31168.300781,30503.460938,31084.939453,31084.939453,3144000000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-18,31183.359375,31183.359375,30570.550781,30595.269531,30595.269531,3687600000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-19,30483.460938,30720.150391,30099.710938,30644.730469,30644.730469,3317200000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-22,31071.609375,31071.609375,30298.580078,30319.830078,30319.830078,4449900000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-23,30189.970703,30948.470703,30126.400391,30632.640625,30632.640625,4605700000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-24,30702.650391,30792.880859,29532.679688,29718.240234,29718.240234,4846300000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-25,30174.220703,30453.119141,29833.050781,30074.169922,30074.169922,3663900000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-02-26,29412.130859,29579.669922,28980.210938,28980.210938,28980.210938,4126400000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-03-01,29457.890625,29550.75,29195.970703,29452.570312,29452.570312,2629100000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-03-02,29708.390625,29765.960938,28957.310547,29095.859375,29095.859375,2895800000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-03-03,29249.429688,29912.0,29183.589844,29880.419922,29880.419922,3228600000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-03-04,29525.480469,29597.160156,29102.099609,29236.789062,29236.789062,2957900000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-03-05,28667.140625,29397.269531,28513.130859,29098.289062,29098.289062,3996700000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-03-08,29362.589844,29386.330078,28422.269531,28540.830078,28540.830078,4906900000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-03-09,28665.259766,29047.130859,28326.130859,28773.230469,28773.230469,4377900000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-03-10,29255.369141,29255.369141,28710.910156,28907.519531,28907.519531,2842800000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
2021-03-11,28909.980469,29412.419922,28893.210938,29385.609375,29385.609375,3604300000.0,^HSI,Hang Seng Index,Hong Kong,HKD,Yahoo Finance chart API
